Koefisien Variasi Harga Tingkat Produsen Tahun 2022-2024,,,,,
,,,,,
Kode Wilayah,Provinsi,Komoditas,Tahun,Bulan,Koefisien Variasi
72,Sulawesi Tengah,Jagung Pipilan Kering TK. Petani,2023,November,"1,43%"
74,Sulawesi Tenggara,Jagung Pipilan Kering TK. Petani,2023,November,
71,Sulawesi Utara,Jagung Pipilan Kering TK. Petani,2023,November,"1,51%"
13,Sumatera Barat,Jagung Pipilan Kering TK. Petani,2023,November,"1,45%"
16,Sumatera Selatan,Jagung Pipilan Kering TK. Petani,2023,November,"1,63%"
12,Sumatera Utara,Jagung Pipilan Kering TK. Petani,2023,November,"1,47%"
11,Aceh,Jagung Pipilan Kering TK. Petani,2023,Desember,
51,Bali,Jagung Pipilan Kering TK. Petani,2023,Desember,"3,78%"
36,Banten,Jagung Pipilan Kering TK. Petani,2023,Desember,"2,56%"
17,Bengkulu,Jagung Pipilan Kering TK. Petani,2023,Desember,"4,24%"
34,D.I Yogyakarta,Jagung Pipilan Kering TK. Petani,2023,Desember,
75,Gorontalo,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,77%"
15,Jambi,Jagung Pipilan Kering TK. Petani,2023,Desember,"0,00%"
32,Jawa Barat,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,35%"
33,Jawa Tengah,Jagung Pipilan Kering TK. Petani,2023,Desember,"0,83%"
35,Jawa Timur,Jagung Pipilan Kering TK. Petani,2023,Desember,"2,85%"
61,Kalimantan Barat,Jagung Pipilan Kering TK. Petani,2023,Desember,
63,Kalimantan Selatan,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,36%"
62,Kalimantan Tengah,Jagung Pipilan Kering TK. Petani,2023,Desember,
64,Kalimantan Timur,Jagung Pipilan Kering TK. Petani,2023,Desember,
18,Lampung,Jagung Pipilan Kering TK. Petani,2023,Desember,"0,54%"
52,Nusa Tenggara Barat,Jagung Pipilan Kering TK. Petani,2023,Desember,"2,50%"
53,Nusa Tenggara Timur,Jagung Pipilan Kering TK. Petani,2023,Desember,"4,48%"
14,Riau,Jagung Pipilan Kering TK. Petani,2023,Desember,
76,Sulawesi Barat,Jagung Pipilan Kering TK. Petani,2023,Desember,
73,Sulawesi Selatan,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,98%"
72,Sulawesi Tengah,Jagung Pipilan Kering TK. Petani,2023,Desember,"2,56%"
74,Sulawesi Tenggara,Jagung Pipilan Kering TK. Petani,2023,Desember,
71,Sulawesi Utara,Jagung Pipilan Kering TK. Petani,2023,Desember,"3,03%"
13,Sumatera Barat,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,58%"
16,Sumatera Selatan,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,71%"
12,Sumatera Utara,Jagung Pipilan Kering TK. Petani,2023,Desember,"1,65%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Januari,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Januari,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Januari,
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Januari,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Januari,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Januari,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Januari,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Januari,"9,35%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Januari,"1,97%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Januari,"6,56%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Januari,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Januari,
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Januari,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Januari,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Januari,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Januari,"1,83%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Januari,"0,00%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Januari,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Januari,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Januari,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Januari,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Januari,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Januari,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Januari,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Januari,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Januari,
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Februari,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Februari,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Februari,
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Februari,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Februari,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Februari,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Februari,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Februari,"6,38%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Februari,"6,90%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Februari,"7,90%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Februari,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Februari,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Februari,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Februari,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Februari,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Februari,"0,00%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Februari,"5,86%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Februari,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Februari,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Februari,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Februari,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Februari,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Februari,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Februari,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Februari,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Februari,"4,73%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Maret,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Maret,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Maret,"5,59%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Maret,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Maret,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Maret,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Maret,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Maret,"2,73%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Maret,"4,04%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Maret,"12,58%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Maret,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Maret,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Maret,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Maret,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Maret,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Maret,"0,00%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Maret,"2,17%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Maret,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Maret,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Maret,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Maret,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Maret,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Maret,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Maret,"17,20%"
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Maret,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Maret,"2,84%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,April,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,April,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,April,"5,05%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,April,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,April,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,April,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,April,"1,76%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,April,"2,03%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,April,"5,30%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,April,"13,64%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,April,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,April,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,April,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,April,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,April,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,April,"0,00%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,April,"2,56%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,April,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,April,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,April,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,April,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,April,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,April,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,April,"24,29%"
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,April,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,April,"3,00%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Mei,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Mei,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Mei,"4,90%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Mei,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Mei,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Mei,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Mei,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Mei,"1,75%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Mei,"6,86%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Mei,"6,40%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Mei,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Mei,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Mei,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Mei,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Mei,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Mei,"0,00%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Mei,"0,00%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Mei,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Mei,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Mei,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Mei,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Mei,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Mei,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Mei,"16,37%"
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Mei,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Mei,"6,02%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Juni,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Juni,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Juni,"0,00%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Juni,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Juni,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Juni,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Juni,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Juni,"1,85%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Juni,"3,44%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Juni,"7,66%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Juni,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Juni,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Juni,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Juni,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Juni,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Juni,"0,31%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Juni,"0,00%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Juni,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Juni,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Juni,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Juni,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Juni,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Juni,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Juni,"1,25%"
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Juni,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Juni,"1,44%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Juli,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Juli,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Juli,"4,49%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Juli,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Juli,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Juli,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Juli,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Juli,"2,59%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Juli,"3,09%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Juli,"7,06%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Juli,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Juli,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Juli,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Juli,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Juli,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Juli,"1,75%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Juli,"2,41%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Juli,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Juli,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Juli,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Juli,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Juli,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Juli,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Juli,"0,00%"
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Juli,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Juli,"4,49%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Agustus,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Agustus,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Agustus,"2,25%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Agustus,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Agustus,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Agustus,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Agustus,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Agustus,"3,16%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Agustus,"3,29%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Agustus,"6,38%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Agustus,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Agustus,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Agustus,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Agustus,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Agustus,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Agustus,"0,73%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Agustus,"3,12%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Agustus,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Agustus,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Agustus,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Agustus,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Agustus,"0,00%"
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Agustus,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Agustus,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Agustus,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Agustus,"3,50%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,September,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,September,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,September,"1,06%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,September,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,September,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,September,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,September,"2,23%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,September,"4,25%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,September,"4,87%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,September,"8,05%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,September,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,September,"0,00%"
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,September,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,September,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,September,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,September,"11,36%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,September,
14,Riau,Kedelai Biji Kering Tk. Petani,2023,September,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,September,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,September,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,September,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,September,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,September,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,September,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,September,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,September,"1,41%"
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Oktober,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Oktober,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Oktober,"0,80%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Oktober,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Oktober,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Oktober,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Oktober,"3,14%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Oktober,"1,46%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Oktober,"5,00%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Oktober,"7,42%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Oktober,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Oktober,
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Oktober,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Oktober,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Oktober,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Oktober,"0,39%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Oktober,"0,00%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Oktober,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Oktober,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Oktober,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Oktober,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Oktober,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Oktober,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Oktober,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Oktober,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,Oktober,
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,November,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,November,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,November,
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,November,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,November,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,November,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,November,"0,00%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,November,"0,61%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,November,"4,78%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,November,"8,35%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,November,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,November,
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,November,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,November,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,November,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,November,"10,70%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,November,"0,00%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,November,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,November,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,November,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,November,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,November,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,November,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,November,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,November,
12,Sumatera Utara,Kedelai Biji Kering Tk. Petani,2023,November,
11,Aceh,Kedelai Biji Kering Tk. Petani,2023,Desember,
51,Bali,Kedelai Biji Kering Tk. Petani,2023,Desember,
36,Banten,Kedelai Biji Kering Tk. Petani,2023,Desember,"0,00%"
17,Bengkulu,Kedelai Biji Kering Tk. Petani,2023,Desember,
34,D.I Yogyakarta,Kedelai Biji Kering Tk. Petani,2023,Desember,
75,Gorontalo,Kedelai Biji Kering Tk. Petani,2023,Desember,
15,Jambi,Kedelai Biji Kering Tk. Petani,2023,Desember,"2,26%"
32,Jawa Barat,Kedelai Biji Kering Tk. Petani,2023,Desember,"2,02%"
33,Jawa Tengah,Kedelai Biji Kering Tk. Petani,2023,Desember,"3,21%"
35,Jawa Timur,Kedelai Biji Kering Tk. Petani,2023,Desember,"6,79%"
61,Kalimantan Barat,Kedelai Biji Kering Tk. Petani,2023,Desember,
63,Kalimantan Selatan,Kedelai Biji Kering Tk. Petani,2023,Desember,
62,Kalimantan Tengah,Kedelai Biji Kering Tk. Petani,2023,Desember,
64,Kalimantan Timur,Kedelai Biji Kering Tk. Petani,2023,Desember,
18,Lampung,Kedelai Biji Kering Tk. Petani,2023,Desember,
52,Nusa Tenggara Barat,Kedelai Biji Kering Tk. Petani,2023,Desember,"13,67%"
53,Nusa Tenggara Timur,Kedelai Biji Kering Tk. Petani,2023,Desember,"0,00%"
14,Riau,Kedelai Biji Kering Tk. Petani,2023,Desember,
76,Sulawesi Barat,Kedelai Biji Kering Tk. Petani,2023,Desember,
73,Sulawesi Selatan,Kedelai Biji Kering Tk. Petani,2023,Desember,
72,Sulawesi Tengah,Kedelai Biji Kering Tk. Petani,2023,Desember,
74,Sulawesi Tenggara,Kedelai Biji Kering Tk. Petani,2023,Desember,
71,Sulawesi Utara,Kedelai Biji Kering Tk. Petani,2023,Desember,
13,Sumatera Barat,Kedelai Biji Kering Tk. Petani,2023,Desember,
16,Sumatera Selatan,Kedelai Biji Kering Tk. Petani,2023,Desember,
